BorrowerFirstName,BorrowerLastName,BorrowerBirthDate,BorrowerSSN,ZipCode,BorrowerCreditScore,BorrowerYearlyIncome,LoanAmount,LoanStartDate,LoanDuration,loanToValue,ReportisApproved,ReportisValidData,ReportisInsuranceRequired,ReportgetMonthlyRepayment,ReportgetInsuranceRate,ReportgetMessages
Chase,Williamson,1938-02-27T08:00:00Z,471-78-1234,12345,635,211649,921758,2021-01-14T23:00:00Z,1,1.7162602907794997,False,True,False,134104.88166283877,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 7.60; We are sorry. Your loan has not been approved]
Gregory,Rodriguez,1996-02-24T08:00:00Z,471-78-1234,12345,430,8693,1458539,2021-06-17T22:00:00Z,2,1.41706300211467,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Devon,Howard,1910-08-03T08:00:00Z,471-78-1234,12345,636,104071,468215,2019-05-30T22:00:00Z,1,1.1323971844343457,False,True,False,118398.05752188114,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 13.65; We are sorry. Your loan has not been approved]
Anna,Stout,1985-09-08T07:00:00Z,471-78-1234,12345,785,90515,570785,2021-02-16T23:00:00Z,1,1.1657811858080789,False,True,False,287356.06881668576,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 38.10; We are sorry. Your loan has not been approved]
Elizabeth,Wang,1931-05-20T08:00:00Z,471-78-1234,12345,807,374000,824206,2019-07-16T22:00:00Z,2,1.4781912255845948,False,True,False,37839.01162205487,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 1.21; We are sorry. Your loan has not been approved]
Darrell,Dillon,1951-11-13T08:00:00Z,471-78-1234,12345,582,160540,607189,2021-11-02T23:00:00Z,1,1.3208736658539524,False,True,False,204254.4610554668,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 15.27; We are sorry. Your loan has not been approved]
Paul,Castro,1922-05-04T08:00:00Z,471-78-1234,12345,502,312606,298692,2020-12-10T23:00:00Z,3,1.7464619738229512,False,True,False,12212.524025779545,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 0.47; We are sorry. Your loan has not been approved]
James,Myers,1958-03-24T08:00:00Z,471-78-1234,12345,547,311435,1198341,2019-07-03T22:00:00Z,1,1.7182160187283353,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Lauren,Pierce,1982-10-05T07:00:00Z,471-78-1234,12345,748,302512,406906,2018-11-15T23:00:00Z,2,1.8506788432523784,False,True,False,23602.938524178604,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 0.94; We are sorry. Your loan has not been approved]
Catherine,Blanchard,1910-12-13T08:00:00Z,471-78-1234,12345,481,180024,926497,2018-05-25T22:00:00Z,2,1.4722718688992094,False,True,False,51028.62760432288,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 3.40; We are sorry. Your loan has not been approved]
Kathy,Moreno,2008-08-24T07:00:00Z,471-78-1234,12345,846,282099,546281,2020-09-05T22:00:00Z,2,1.7013264239548391,False,True,False,28647.57075080191,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 1.22; We are sorry. Your loan has not been approved]
James,Peterson,1994-12-13T08:00:00Z,471-78-1234,12345,541,122157,1151326,2019-03-04T23:00:00Z,3,1.571776001570862,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Michele,Evans,1979-04-14T08:00:00Z,471-78-1234,12345,450,272729,429544,2018-02-17T23:00:00Z,3,1.9332100175009697,False,True,False,15357.79230281207,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 0.68; We are sorry. Your loan has not been approved]
Emily,Green,1970-04-09T08:00:00Z,471-78-1234,12345,516,46585,1054757,2017-08-31T22:00:00Z,3,1.8822168318422663,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Daniel,Smith,1956-07-12T07:00:00Z,471-78-1234,12345,430,386073,1292569,2021-10-30T22:00:00Z,2,1.8579197131563616,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Marie,Thompson,1943-04-04T07:00:00Z,471-78-1234,12345,353,175034,609972,2021-03-22T23:00:00Z,3,1.2543368046669616,False,True,False,22510.421330644804,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 1.54; We are sorry. Your loan has not been approved]
Lawrence,Williams,1908-12-18T08:00:00Z,471-78-1234,12345,347,228724,269551,2021-07-06T22:00:00Z,0,1.46567185670607,False,True,False,inf,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: ∞; We are sorry. Your loan has not been approved]
Lauren,Hughes,1944-11-10T07:00:00Z,471-78-1234,12345,419,95655,54657,2021-11-02T23:00:00Z,3,1.6878697358608834,True,True,True,2084.433572798164,0.02,[ The loan amount is under the maximum authorized; Low risk loan; Congratulations! Your loan has been approved]
Kelly,Holt,1903-11-17T08:00:00Z,471-78-1234,12345,444,121290,1203087,2021-11-22T23:00:00Z,1,1.5507468867535423,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Alexis,Pierce,1930-04-18T08:00:00Z,471-78-1234,12345,606,177059,1323564,2019-08-20T22:00:00Z,2,1.749733661095053,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
James,Salinas,1985-12-13T08:00:00Z,471-78-1234,12345,736,249154,1031744,2017-10-11T22:00:00Z,1,1.2847419508313271,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Audrey,Rodriguez,1992-08-23T07:00:00Z,471-78-1234,12345,356,310097,770471,2017-03-04T23:00:00Z,1,1.6958980168550604,False,True,False,156219.45449677252,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 6.05; We are sorry. Your loan has not been approved]
Kristy,Henry,1989-04-24T07:00:00Z,471-78-1234,12345,432,362081,1272685,2018-11-04T23:00:00Z,3,1.8118572836303333,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Susan,Dunn,1930-06-12T08:00:00Z,471-78-1234,12345,651,244594,384627,2017-05-05T22:00:00Z,2,1.9961439214699277,False,True,False,20170.25888721864,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 0.99; We are sorry. Your loan has not been approved]
Dylan,Butler,2005-11-05T08:00:00Z,471-78-1234,12345,463,339871,1491940,2017-05-10T22:00:00Z,2,1.69043508005997,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Larry,Ellis,1946-11-23T08:00:00Z,471-78-1234,12345,380,288214,581736,2020-10-05T22:00:00Z,1,1.2109361343231213,False,True,False,59650.118020984126,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 2.48; We are sorry. Your loan has not been approved]
Jeanne,Scott,1971-03-09T08:00:00Z,471-78-1234,12345,495,41239,1029892,2019-10-12T22:00:00Z,3,1.254969376059362,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Alicia,Daniels,2006-05-05T07:00:00Z,471-78-1234,12345,546,34649,1024594,2017-05-21T22:00:00Z,3,1.419625856229081,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Melissa,Sheppard,1913-10-26T08:00:00Z,471-78-1234,12345,650,153102,1124562,2020-04-22T22:00:00Z,2,1.2228061392585403,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Colleen,Perez,1925-06-22T08:00:00Z,471-78-1234,12345,729,88313,303414,2020-01-08T23:00:00Z,1,1.6492025095037737,False,True,False,31111.502312421573,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 4.23; We are sorry. Your loan has not been approved]
James,Wright,1966-05-07T07:00:00Z,471-78-1234,12345,688,257483,1450265,2021-01-21T23:00:00Z,2,1.1197517322325248,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Laura,Williams,1932-06-10T08:00:00Z,471-78-1234,12345,437,252735,680961,2019-10-02T22:00:00Z,1,1.002813817174824,False,True,False,684082.0712499871,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 32.48; We are sorry. Your loan has not been approved]
Kimberly,Cruz,1948-10-15T07:00:00Z,471-78-1234,12345,529,33187,464225,2021-03-08T23:00:00Z,1,1.348809166514024,False,True,False,94125.51058218184,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 34.03; We are sorry. Your loan has not been approved]
Deborah,Ford,2007-10-14T07:00:00Z,471-78-1234,12345,501,149838,482538,2021-02-23T23:00:00Z,2,1.4372726551358812,False,True,False,29569.728925199437,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 2.37; We are sorry. Your loan has not been approved]
Lindsey,Wells,1967-09-02T07:00:00Z,471-78-1234,12345,656,9474,328715,2018-03-20T23:00:00Z,3,1.9762602430524563,False,True,False,13946.364495470996,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 17.66; We are sorry. Your loan has not been approved]
Michael,Cook,1949-01-09T08:00:00Z,471-78-1234,12345,367,337279,585926,2021-03-27T23:00:00Z,2,1.3887694229960403,False,True,False,30726.59773950469,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 1.09; We are sorry. Your loan has not been approved]
Jason,Edwards,1964-06-21T07:00:00Z,471-78-1234,12345,516,388881,1051309,2017-06-08T22:00:00Z,2,1.5593127961193352,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Michael,Morales,1984-08-24T07:00:00Z,471-78-1234,12345,460,91064,841344,2018-08-30T22:00:00Z,2,1.696008742705117,False,True,False,62182.26626719966,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 8.19; We are sorry. Your loan has not been approved]
Aaron,Wagner,1992-08-11T07:00:00Z,471-78-1234,12345,306,156404,360822,2020-01-18T23:00:00Z,2,1.5895316504377788,False,True,False,26667.72411648923,0.0,[ The loan amount is under the maximum authorized; Very risky loan; Too big Debt/Income ratio: 2.05; We are sorry. Your loan has not been approved]
Ashley,Hines,1956-11-24T08:00:00Z,471-78-1234,12345,800,120592,126510,2019-04-24T22:00:00Z,1,1.519989238156182,False,True,False,10859.21161624784,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 1.08; We are sorry. Your loan has not been approved]
Kyle,Greene,2010-03-16T07:00:00Z,471-78-1234,12345,704,392221,1211514,2018-08-07T22:00:00Z,1,1.3762718752368468,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
John,Soto,1982-01-05T08:00:00Z,471-78-1234,12345,376,183348,616883,2020-08-18T22:00:00Z,3,1.2096451526920724,False,True,False,22055.85688342898,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 1.44; We are sorry. Your loan has not been approved]
Alicia,Johnson,1981-04-14T08:00:00Z,471-78-1234,12345,714,205137,683135,2019-12-10T23:00:00Z,2,1.4443333845927118,False,True,False,50489.31526990558,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 2.95; We are sorry. Your loan has not been approved]
Janice,Elliott,1951-08-26T07:00:00Z,471-78-1234,12345,823,66407,726163,2021-11-26T23:00:00Z,2,1.3125685055632372,False,True,False,50204.87025034938,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 9.07; We are sorry. Your loan has not been approved]
Roger,Moore,1965-06-22T07:00:00Z,471-78-1234,12345,536,203950,419400,2021-02-09T23:00:00Z,1,1.770055341097502,False,True,False,35999.94744964307,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 2.12; We are sorry. Your loan has not been approved]
Lauren,Bowman,1959-04-07T08:00:00Z,471-78-1234,12345,496,101952,547123,2017-12-09T23:00:00Z,1,1.180030551714209,False,True,False,62193.07563590224,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 7.32; We are sorry. Your loan has not been approved]
Valerie,West,1958-01-06T08:00:00Z,471-78-1234,12345,580,123918,1122453,2020-08-25T22:00:00Z,2,1.4300694196684,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Henry,Gordon,1982-08-26T07:00:00Z,471-78-1234,12345,351,283983,497860,2021-02-27T23:00:00Z,3,1.865521283198959,False,True,False,17800.342865638948,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 0.75; We are sorry. Your loan has not been approved]
Erin,Durham,1955-09-25T07:00:00Z,471-78-1234,12345,494,125512,995916,2017-01-12T23:00:00Z,1,1.4869303363837738,False,True,False,501384.0704146717,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 47.94; We are sorry. Your loan has not been approved]
Michael,Jenkins,1947-05-24T08:00:00Z,471-78-1234,12345,847,353419,1253532,2017-09-14T22:00:00Z,3,1.2660259377681102,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Patrick,Payne,1935-11-08T08:00:00Z,471-78-1234,12345,606,182649,404093,2019-12-13T23:00:00Z,2,1.1858426619060185,False,True,False,23439.767998139385,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 1.54; We are sorry. Your loan has not been approved]
Hannah,Martinez,1916-11-12T08:00:00Z,471-78-1234,12345,572,118761,1418672,2020-05-30T22:00:00Z,2,1.7052567388382005,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Bethany,Strickland,1936-12-06T08:00:00Z,471-78-1234,12345,577,77597,389906,2021-12-16T23:00:00Z,1,1.786702585148209,False,True,False,66030.76280591624,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 10.21; We are sorry. Your loan has not been approved]
Stephen,Stokes,2017-04-29T07:00:00Z,471-78-1234,12345,820,179519,270144,2017-02-01T23:00:00Z,2,1.4080592421678997,False,True,False,12936.849743492488,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 0.86; We are sorry. Your loan has not been approved]
Kayla,Mckinney,1977-11-15T08:00:00Z,471-78-1234,12345,681,219716,1069143,2018-05-10T22:00:00Z,3,1.6056733561715957,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Carmen,Hayes,1913-04-27T08:00:00Z,471-78-1234,12345,693,119589,1275829,2017-04-10T22:00:00Z,1,1.5652116550124155,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Mark,Smith,1949-03-09T08:00:00Z,471-78-1234,12345,794,5261,293601,2018-11-21T23:00:00Z,2,1.0905130665204636,False,True,False,21699.53735727133,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 49.50; We are sorry. Your loan has not been approved]
Theresa,Matthews,1902-09-24T08:00:00Z,471-78-1234,12345,437,137753,469114,2020-08-06T22:00:00Z,3,1.9378359293862748,False,True,False,17312.19431728687,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 1.51; We are sorry. Your loan has not been approved]
Anthony,Steele,1996-05-30T07:00:00Z,471-78-1234,12345,582,135389,850693,2017-08-08T22:00:00Z,2,1.0038738908621632,False,True,False,42582.6551385981,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 3.77; We are sorry. Your loan has not been approved]
Jennifer,Mayo,1999-03-12T08:00:00Z,471-78-1234,12345,617,182512,1134264,2020-11-12T23:00:00Z,2,1.2006394198888115,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Laura,Evans,2017-01-18T08:00:00Z,471-78-1234,12345,638,209603,342103,2019-01-26T23:00:00Z,1,1.0387908893452793,False,True,False,69364.25127189652,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 3.97; We are sorry. Your loan has not been approved]
Melissa,Graham,1907-03-05T08:00:00Z,471-78-1234,12345,800,358420,632753,2019-03-16T23:00:00Z,1,1.4732059449754555,False,True,False,92058.07401379343,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 3.08; We are sorry. Your loan has not been approved]
Debra,Washington,1949-02-01T08:00:00Z,471-78-1234,12345,636,211779,1259064,2019-06-12T22:00:00Z,2,1.4405798596222046,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Katherine,Warner,1982-11-30T08:00:00Z,471-78-1234,12345,484,71118,575639,2020-08-16T22:00:00Z,1,1.7385548558646362,False,True,False,289799.7671585065,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 48.90; We are sorry. Your loan has not been approved]
Matthew,Phillips,1994-04-06T07:00:00Z,471-78-1234,12345,582,206002,1146842,2017-02-19T23:00:00Z,2,1.4593623603008212,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Kristie,Bauer,1920-07-14T08:00:00Z,471-78-1234,12345,719,278250,422050,2019-08-06T22:00:00Z,2,1.098186914710489,False,True,False,23245.226137164474,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 1.00; We are sorry. Your loan has not been approved]
Samantha,Miller,2008-12-27T08:00:00Z,471-78-1234,12345,400,259360,1126002,2020-09-01T22:00:00Z,1,1.707437163803559,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Troy,Hunter,1909-11-03T08:00:00Z,471-78-1234,12345,633,113450,958865,2018-03-26T22:00:00Z,2,1.0628357426933748,False,True,False,52811.35827511483,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 5.59; We are sorry. Your loan has not been approved]
Sabrina,Johnson,2015-07-01T07:00:00Z,471-78-1234,12345,358,308921,913027,2018-03-03T23:00:00Z,3,1.7457164317618907,False,True,False,36028.649131373444,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 1.40; We are sorry. Your loan has not been approved]
Heather,Mathis,1940-06-22T08:00:00Z,471-78-1234,12345,777,50593,991677,2021-02-17T23:00:00Z,2,1.3281436322078206,False,True,False,49639.8109539864,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 11.77; We are sorry. Your loan has not been approved]
David,Woods,1932-06-15T08:00:00Z,471-78-1234,12345,596,190050,1357877,2018-05-27T22:00:00Z,2,1.473445699561171,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
